date,JNJ,UNH,PFE,MRK,ABBV,MDT,AMGN,ABT,LLY,BMY,GILD,TMO,CVS,BIIB,ANTM,BDX,AET,AGN,DHR,CELG,ISRG,SYK,ILMN,ESRX,BSX,HUM,VRTX,CI,ZTS,BAX,HCA,REGN,CNC,EW,ALGN,ALXN,MCK,ZBH,A,IDXX,IQV,CERN,MYL,LH,CAH,ABMD,RMD,MTD,WAT,DGX,ABC,COO,INCY,HSIC,UHS,HOLX,NKTR,PKI,VAR,PRGO,DVA,XRAY,EVHC
2017-08-23,128.507,190.8963,32.0483,59.7799,69.0901,77.9238,164.1998,48.7088,76.1385,56.3753,71.1423,175.1361,75.4715,282.64,192.1411,194.3096,154.8036,218.5308,81.2969,129.19,328.8897,136.7376,193.62,60.93,26.84,250.2738,153.25,179.3482,60.9861,60.6776,78.1576,477.15,85.7,112.71,172.85,135.67,145.4072,111.3336,62.2131,153.61,94.11,64.77,30.32,153.66,63.6065,152.9,72.8133,590.01,179.94,104.7333,76.7918,246.2994,123.65,85.23,107.5018,37.19,18.33,64.7879,100.91,76.7107,56.71,52.8734,50.87
2017-08-24,128.594,191.3975,32.0386,60.3185,69.66,77.4255,165.1228,48.4537,76.8302,56.6676,71.4124,175.2855,73.3127,285.45,190.7632,194.5849,154.3686,219.8187,81.2869,130.05,330.193,137.1428,193.96,60.51,26.71,253.9287,156.08,179.7281,61.0159,60.7369,78.5142,485.26,86.0,111.83,175.31,137.78,145.0911,111.8988,62.1239,152.57,95.11,65.05,30.21,154.42,64.062,148.93,72.8035,591.83,180.96,104.5665,77.0473,245.5996,123.82,85.53,108.149,37.54,18.67,64.9373,101.27,76.79,56.94,54.2643,50.82
2017-08-25,128.2337,191.0142,32.1929,60.5397,70.0175,77.2496,164.9188,48.4243,76.762,56.8624,71.1905,176.5407,73.2738,285.06,189.6314,195.2832,154.3192,218.0785,81.6347,129.68,326.2097,138.2398,192.19,60.79,26.72,251.2769,153.27,179.2582,60.9563,60.7369,78.7618,477.8,85.9,111.76,172.55,137.54,145.7925,112.2359,62.342,151.08,98.82,65.25,30.53,154.77,64.0426,147.67,73.099,590.38,179.42,105.008,76.7525,246.2694,121.76,85.785,108.4676,37.91,18.68,65.1067,101.99,76.7107,57.23,54.4431,52.05
2017-08-28,128.2922,191.7317,32.27,60.9052,70.8289,77.7675,166.9008,49.3172,76.8108,57.067,72.0588,177.7461,73.3807,292.3,190.4187,195.7552,154.7443,220.1727,81.8434,131.65,328.6663,137.9334,197.05,61.17,26.97,253.3328,153.4,180.4579,61.165,60.8652,78.4151,479.22,86.34,113.11,175.11,139.02,146.5334,111.9384,62.897,150.44,95.55,64.63,30.83,153.22,64.3431,147.9,74.4191,594.06,179.94,105.0276,77.3028,247.5691,123.54,84.79,108.597,37.49,19.11,65.4654,102.89,77.652,57.32,54.8008,51.53
2017-08-29,128.7499,193.3434,32.299,60.7129,71.3796,77.8945,167.338,49.2093,76.5282,57.3397,73.0718,179.828,73.9934,293.58,190.7632,195.6077,154.6356,219.8187,81.4658,132.44,329.133,137.7753,195.94,61.38,27.05,253.9287,152.89,180.048,61.1253,60.6381,76.8599,479.03,86.22,111.83,173.99,138.38,145.427,111.869,62.9268,150.32,96.0,65.27,30.5,152.88,64.3528,145.39,73.8379,591.96,180.33,104.7823,77.2046,246.0895,124.97,84.215,106.4663,37.77,19.19,65.6347,102.89,76.9386,57.07,55.3373,51.13
2017-08-30,127.6397,192.5081,32.2507,60.7129,71.4085,78.0313,168.7177,49.17,78.4183,57.8463,78.3684,182.2487,74.2754,303.75,188.4701,194.6243,155.1101,220.094,81.6148,134.34,332.013,137.6962,199.74,61.53,27.08,252.5085,156.29,179.6281,61.5626,60.8658,76.6618,487.12,86.43,112.69,174.88,138.45,145.2587,112.0574,63.3331,152.71,95.79,66.13,30.59,153.84,64.44,147.48,74.4586,598.4,181.06,105.2435,76.9785,246.0495,138.27,84.81,106.1773,37.92,19.51,65.9436,103.86,76.8098,57.52,55.3075,51.52
2017-08-31,128.9057,195.4761,32.7039,61.4246,72.7417,78.7739,172.7207,49.9844,79.1977,58.9179,80.7611,186.4227,75.2089,316.56,192.9382,196.1388,155.901,225.6195,82.8866,138.93,334.8897,139.7123,204.46,62.82,27.55,255.8655,160.54,182.0176,62.318,61.4202,77.9198,496.9,88.85,113.66,176.74,142.41,147.8431,113.3068,64.1458,155.43,96.03,67.78,31.48,156.87,65.3801,150.8,76.4289,605.09,183.48,106.313,78.8654,250.7683,137.41,86.84,107.7619,38.6,21.03,66.7406,106.25,78.2366,58.56,56.2016,52.41
2017-09-01,127.6007,196.3114,32.7425,61.3958,72.8576,78.217,173.634,50.2199,78.0188,58.3529,80.7997,185.287,75.773,321.01,194.3062,195.8536,156.3854,223.8989,82.6979,139.38,335.583,139.4356,207.15,62.16,27.5,256.9878,162.24,183.1273,62.4869,61.6083,77.9298,504.0,88.62,113.31,176.38,144.08,147.9421,113.3663,63.8089,154.98,95.68,68.28,31.57,157.61,65.729,151.06,76.4387,602.94,183.03,106.1364,78.8556,236.1219,138.03,86.765,108.7286,38.51,21.6,66.7406,105.31,78.1871,57.88,56.291,52.31
2017-09-05,126.5003,195.879,32.5882,61.1938,72.6934,77.9922,171.7199,50.0727,77.7655,58.2652,79.6516,185.307,76.5217,315.83,194.0602,196.7583,156.4546,220.0154,82.5289,139.35,340.4797,139.9495,207.22,61.75,27.57,255.7959,159.07,185.2668,62.7851,61.5588,77.5731,494.36,88.63,111.87,179.33,144.72,146.3677,113.277,63.7197,155.81,96.95,67.55,31.59,157.0,65.4382,150.51,75.4634,603.25,182.9,105.4005,78.3151,239.851,135.34,86.175,107.6821,38.92,21.73,66.9498,106.08,77.3449,57.23,56.1221,50.93
2017-09-06,127.2502,194.965,32.7714,61.5593,74.4322,78.0411,173.3134,50.2297,78.4378,58.3237,80.0278,188.684,77.679,317.36,190.5861,195.9323,156.9489,219.8482,83.4828,140.16,340.7897,139.4652,207.42,62.69,28.22,255.1305,157.08,182.0576,63.0038,61.9053,76.5528,500.22,88.32,112.23,176.63,145.12,150.5957,114.6553,64.1359,156.87,96.25,67.63,32.24,158.48,66.4946,151.61,76.5077,605.47,183.91,105.2435,79.3273,241.0807,135.86,86.22,107.1041,39.06,21.67,67.3384,106.73,77.6124,57.42,56.5692,48.77
2017-09-07,128.7304,195.4978,32.7714,61.8671,79.0015,78.1192,175.5772,50.5241,79.4413,61.2169,82.4591,189.8594,78.1944,323.9,190.2799,196.9884,158.4219,224.0955,84.5559,141.76,345.4897,140.5523,210.2,62.34,28.54,254.7829,159.41,184.9369,64.4549,62.2122,75.6514,471.92,89.08,112.34,179.99,143.5,154.3089,114.695,64.5621,157.95,96.74,69.0,31.91,158.04,66.9307,153.85,77.6505,611.83,184.88,105.2729,81.1356,244.7498,134.34,87.415,109.6753,38.9,22.47,67.5775,105.3,81.437,57.37,57.4534,48.5
2017-09-08,127.552,195.0835,32.8774,61.819,82.4405,80.1516,175.5092,51.0442,80.7857,61.0026,82.1021,190.8955,77.5234,326.33,191.4751,201.065,160.9724,229.621,86.2053,140.5,347.5297,140.829,209.68,62.9,28.79,254.8127,158.83,184.517,64.3058,62.6478,76.325,471.49,89.54,113.19,181.44,141.19,155.3981,114.7247,64.4432,157.49,97.0,69.35,32.1,157.55,66.2523,156.9,78.6553,612.7,186.56,105.5182,81.0766,251.4181,129.46,87.67,110.1238,38.8,22.27,67.3982,106.42,82.0315,58.31,58.0594,49.25
2017-09-11,129.7237,196.8888,33.0896,62.6462,84.0441,79.6924,181.193,51.4661,80.5032,61.1,81.5425,192.828,77.5234,326.54,193.5493,201.2328,161.3481,228.4707,86.5133,140.92,348.493,142.0051,212.24,63.67,28.95,255.4583,157.81,186.2766,64.8822,63.6378,77.6128,445.11,90.54,115.13,184.12,142.93,157.6755,114.8239,65.5235,160.23,96.94,70.49,33.04,159.21,67.5801,157.81,80.1725,623.74,189.11,106.1953,82.934,253.3277,124.95,88.785,112.2067,39.2,21.83,68.0457,107.19,84.2906,59.8,58.8542,50.62
2017-09-12,129.1589,194.8073,34.1019,62.9636,84.7687,80.4154,185.5749,51.2699,80.055,61.3923,81.5329,193.2962,80.1587,329.69,186.9215,199.5844,160.9724,227.3204,86.712,142.07,348.333,141.847,213.93,62.64,29.01,253.3626,156.82,185.5068,65.0015,63.5091,78.0189,444.48,90.88,114.69,185.66,144.07,154.8238,115.4486,65.5532,158.98,97.52,70.98,33.6,158.67,67.299,157.91,79.6799,629.42,190.0,105.5084,82.4524,249.9685,123.15,87.96,112.0771,38.19,21.89,68.3048,107.8,88.1945,60.29,59.0529,50.29
2017-09-13,128.9836,195.6557,33.803,62.954,85.4642,80.0539,184.3118,51.0246,80.3084,60.8662,80.7321,190.7361,80.7908,324.05,187.3957,194.0766,160.4485,222.6601,86.6822,141.26,347.6263,141.3528,213.43,63.24,29.08,249.8269,156.8,187.5763,64.8822,63.9645,78.1972,437.74,98.16,111.78,183.57,146.46,156.1308,114.9131,64.8595,159.0,96.57,70.51,33.56,155.21,67.1537,158.46,78.4288,623.88,189.65,104.8805,82.8652,246.5393,123.59,84.44,111.1802,37.56,21.76,68.2749,107.68,88.1945,59.78,58.7549,49.75
2017-09-14,130.6683,195.0638,34.449,54.9402,86.1887,79.9269,184.0592,50.7204,80.9319,61.0708,79.8875,191.1049,80.3629,323.66,184.4621,195.0439,160.923,219.9367,87.8845,140.61,346.833,142.7957,211.04,62.34,28.97,248.9429,153.38,185.1868,64.8524,63.6774,79.1185,441.26,95.92,111.5,184.86,144.61,158.7627,115.0123,65.0973,158.8,95.45,71.94,32.87,163.95,65.3801,158.87,79.3548,624.8,189.32,103.6147,79.2978,246.9792,119.76,80.575,111.1802,37.74,22.0,68.4642,107.87,88.0558,59.71,57.7415,49.25
2017-09-15,130.9312,195.5077,34.0923,64.0972,84.4016,80.2396,182.1452,50.7891,80.3181,60.8662,79.9555,190.0481,80.8783,321.26,184.304,192.8131,160.8242,216.5841,87.646,142.04,346.0097,142.1928,210.72,62.65,28.93,247.5823,153.61,186.0067,64.8027,63.321,78.4944,433.45,95.98,113.5,184.5,146.69,148.4075,114.4967,65.3748,158.97,94.47,71.48,32.03,153.6,65.4188,158.58,78.0544,626.0,187.73,102.9867,80.1921,245.1497,119.15,82.88,110.2932,37.72,22.05,68.8228,106.33,86.1039,59.63,58.9536,48.49
2017-09-18,131.8369,195.5175,34.2755,63.9325,82.4212,80.5131,181.1736,51.1031,80.396,61.0806,80.5477,191.2743,81.0144,318.18,182.7335,193.0796,159.1633,217.813,87.5467,142.84,348.763,142.8352,209.4,62.01,28.99,246.7579,153.2,185.2568,64.8027,63.6675,76.9491,434.64,94.58,112.69,188.34,143.64,146.9618,115.3197,65.4938,162.1,95.07,69.3,31.5,153.75,65.0021,157.9,78.3499,633.28,188.95,101.9074,79.2782,249.0487,118.4,80.9,108.5492,37.36,22.6,69.2213,106.84,85.8264,60.71,58.3277,47.67
2017-09-19,131.6811,192.0253,34.179,63.8938,83.4355,79.3309,181.0278,50.4456,79.6264,61.3046,79.8875,189.0412,80.8102,317.93,179.2171,190.5034,154.2599,211.3831,86.3146,143.47,348.4897,141.3627,204.95,61.0,28.69,238.4052,153.0,181.4677,64.3853,63.3804,75.5821,431.38,89.78,111.28,187.18,142.83,146.9123,114.5066,65.583,160.53,95.0,69.66,30.98,152.85,64.2171,157.1,78.2711,632.27,184.75,99.945,77.9121,235.932,117.09,79.14,107.6223,37.13,21.75,68.8029,106.18,84.5185,59.28,57.4733,43.11
2017-09-20,129.7334,193.1105,34.6997,63.7387,84.4402,78.3244,182.8253,50.9166,79.9089,61.8502,80.2273,188.0243,78.4764,319.0,181.242,191.4904,153.2614,206.4672,85.9072,144.24,348.7897,141.0366,203.09,61.82,28.84,238.0476,152.72,181.7776,64.0871,63.6378,77.0184,438.17,90.76,111.72,188.78,142.92,148.7045,115.2404,65.5037,158.48,94.64,69.7,31.39,154.15,64.6532,157.42,78.4189,635.17,183.86,99.8861,78.1284,236.0519,114.87,80.39,109.775,37.38,21.39,68.7332,106.98,84.6969,60.53,58.2681,44.37
2017-09-21,128.3019,192.5777,34.6804,63.5547,84.4402,77.7089,181.3387,50.4652,81.1852,61.6943,80.2079,187.3364,77.3678,315.03,181.2519,189.082,151.6401,199.2507,85.8675,143.78,343.403,139.0205,200.24,61.72,28.76,237.0147,152.06,182.0876,63.8486,62.7468,76.9194,433.45,90.74,110.33,186.32,142.92,151.071,112.339,65.3352,155.76,94.22,69.48,31.24,153.89,64.7114,159.79,76.1727,631.41,181.79,99.6408,78.9932,232.3528,115.05,79.32,108.0608,37.53,21.87,67.9461,104.63,84.2609,61.26,57.4335,44.76
2017-09-22,127.9513,190.4271,34.6708,63.0993,84.5078,77.875,180.4837,51.525,81.7503,61.7235,80.8389,187.7252,77.4358,318.46,180.6197,190.5626,151.8181,201.2072,86.2252,143.89,343.8397,139.2379,201.41,62.29,28.85,237.4617,151.26,182.6974,63.7691,62.8755,77.484,432.72,92.22,110.64,188.0,142.82,152.4969,113.6704,65.1964,157.5,94.7,69.63,31.3,155.07,64.6047,163.96,76.2318,632.86,181.16,100.1903,79.6516,239.711,110.85,79.6,108.9179,37.57,22.43,67.9162,105.19,84.1519,57.49,58.1488,44.69
2017-09-25,127.7371,189.1644,34.2369,63.1478,83.6288,76.4777,180.9987,51.6231,82.4615,61.5579,81.169,186.7482,79.1279,317.51,179.2764,190.7008,150.2462,208.0501,85.4501,144.94,339.113,138.4967,201.38,62.47,28.75,235.5945,149.1,181.3977,63.2821,62.133,75.5325,438.15,90.33,110.46,184.89,143.96,152.992,113.6406,64.1558,154.52,94.95,69.39,31.48,150.32,65.2638,160.31,76.0545,625.61,180.32,92.7921,79.5828,239.791,109.69,80.34,107.5227,37.36,22.92,68.1952,103.99,84.2114,57.68,58.7747,43.62
2017-09-26,127.5131,190.1016,34.0344,62.7409,82.4502,76.5754,180.3283,51.8586,82.0523,61.3046,81.3146,187.0971,79.4002,317.06,182.0223,191.8063,151.7093,205.9264,84.9136,143.63,338.8797,139.4257,198.44,63.05,28.68,237.5808,148.46,183.5972,62.9441,61.8954,76.9194,434.97,92.32,110.59,184.2,139.7,153.3583,114.0182,63.5413,153.24,94.08,69.87,31.13,150.82,65.729,160.61,75.1679,625.39,178.98,92.5271,80.5852,235.792,109.15,80.39,108.6389,37.42,22.26,67.9262,103.48,84.0132,58.47,59.1622,43.27
2017-09-27,126.3542,191.8674,34.179,62.5568,81.8706,76.0576,179.6287,51.1717,82.4712,61.3241,81.4117,187.8947,79.2251,312.8,184.1657,191.5398,152.4508,204.7958,84.9136,142.97,341.3597,139.317,197.76,62.96,28.86,237.2432,149.07,184.387,62.8249,61.836,77.4345,435.43,93.72,109.37,184.78,139.45,154.4178,115.5086,63.8188,156.45,95.21,71.07,31.93,149.47,66.0391,163.72,75.0299,628.78,178.74,91.3399,81.0078,235.3621,110.31,81.13,109.4062,37.17,23.1,68.2051,101.6,84.36,58.31,59.3808,42.8
2017-09-28,126.0816,193.4557,34.3237,62.2855,85.9376,76.382,180.1923,52.6338,82.8122,61.3826,78.5478,185.8809,79.0209,310.0,187.4549,191.0956,155.5055,200.6468,84.6349,142.76,341.9597,138.9948,199.0,63.07,28.74,241.5013,149.62,186.9564,62.9342,61.7172,78.3557,435.11,95.84,108.87,183.04,138.34,152.2097,114.9224,63.4124,154.37,94.96,70.78,30.86,149.75,64.9052,162.34,74.9807,624.48,178.78,90.2311,79.5926,231.543,113.14,80.86,109.3564,36.65,23.68,68.0856,99.73,82.4378,58.47,58.9306,44.0
2017-09-29,126.6074,193.2091,34.4201,62.0336,85.8409,76.4409,181.1541,52.359,83.3383,62.0937,78.6546,188.6225,79.0793,313.12,187.5537,193.4152,157.196,201.5021,85.3714,145.82,348.6263,140.7791,199.2,63.32,29.17,242.3767,152.04,186.8964,63.3715,62.1231,78.8411,447.12,96.77,109.31,186.27,140.29,152.1008,116.3433,63.6305,155.49,95.07,71.32,31.37,150.97,65.3077,168.6,75.8181,626.16,179.52,91.8796,81.3223,237.0517,116.74,81.99,110.5623,36.69,24.0,68.7132,100.06,83.8745,59.39,59.5076,44.95
2017-10-02,127.7858,194.7777,34.7768,62.5374,87.319,76.7161,181.8537,52.673,84.1275,62.8925,81.0816,190.9553,78.5444,316.17,188.7686,193.7508,158.6097,207.4307,86.1079,146.04,353.493,142.2561,202.23,63.63,29.47,243.7397,152.23,188.966,63.3616,62.529,79.168,462.24,96.96,109.99,187.22,140.92,153.7346,116.9494,64.427,157.17,95.0,72.33,32.39,151.38,66.5959,169.86,76.2614,635.8,182.04,92.2542,81.8628,240.5008,115.19,81.03,111.8479,37.02,24.77,69.2114,100.1,85.4499,60.18,56.0452,44.97
2017-10-03,128.6427,195.9516,34.8443,62.363,86.6524,76.7751,181.912,52.7417,84.2249,62.6295,80.7612,189.749,78.6806,317.39,190.8627,191.2239,161.1504,206.2705,86.1079,146.08,357.963,142.375,202.46,63.65,29.02,246.1174,152.51,191.9453,63.2025,61.9944,78.7321,455.63,96.97,108.23,186.45,141.48,152.4771,115.4093,64.7051,154.4,95.1,72.05,32.53,150.92,65.9713,168.78,75.3945,639.89,182.83,91.5838,81.45,240.0609,112.8,81.58,112.2266,37.7,24.5,69.8191,100.13,85.4598,60.91,55.3687,44.85
2017-10-04,129.4121,197.7767,34.6708,62.5859,86.8456,77.2862,183.2333,53.3207,84.7218,63.0679,80.0137,192.9193,77.8637,314.92,191.0503,192.4775,161.3481,204.8843,86.4662,146.52,361.633,144.6946,205.77,63.98,29.24,245.2419,152.51,190.7056,63.1827,62.2716,76.959,456.05,96.77,110.22,185.98,141.93,152.1008,116.7805,65.3804,157.41,95.25,71.79,37.8,152.18,65.8932,171.8,76.1235,643.32,183.83,91.6528,81.3125,240.9707,113.83,81.74,111.7183,37.78,24.91,69.9387,101.96,85.8958,59.92,56.9208,44.57
2017-10-05,129.7042,195.2315,34.7093,62.5859,87.1161,78.1512,181.5428,53.8898,85.394,62.5288,81.0719,192.8396,78.6709,326.74,190.5565,194.6984,159.45,205.779,86.5557,140.01,363.2263,147.0142,205.78,64.01,29.43,244.0978,152.3,190.6356,63.3616,62.0835,76.533,463.4,97.35,111.63,186.61,143.79,152.2097,118.4001,65.2513,158.11,95.6,71.56,37.92,151.68,66.0103,173.65,76.153,644.85,183.95,91.1401,82.6686,241.6106,113.57,81.58,111.7582,37.79,24.69,70.1778,102.49,86.4308,60.38,58.6818,44.57
2017-10-06,129.7334,195.3893,34.7575,62.5374,87.4156,78.4461,180.542,53.9683,84.8387,63.5187,79.7419,192.6202,74.8005,327.48,190.8528,195.5177,159.4401,203.2718,87.2126,139.21,361.47,147.6981,204.18,62.36,29.5,245.6299,155.1,190.9055,63.3616,62.2815,75.9189,469.95,98.01,111.46,187.04,141.3,149.8036,118.5094,65.9068,158.97,95.7,71.52,38.29,151.65,64.2927,174.88,76.1038,645.76,185.88,91.1204,79.0914,241.2706,114.7,80.99,109.765,37.69,24.81,70.3471,102.39,86.0246,59.82,58.2142,44.54
2017-10-09,129.9574,193.653,34.8443,62.3243,87.6957,75.6153,180.1923,53.6347,84.8094,62.8719,79.5866,192.6701,72.2527,329.01,188.4032,194.5898,156.4249,199.5259,86.6154,139.27,354.61,144.6549,203.27,59.22,29.33,239.1733,155.55,189.0459,63.3417,60.8361,74.6014,469.56,97.22,110.22,188.13,141.14,146.6846,116.7705,66.1054,158.29,95.79,71.44,38.25,149.27,63.3559,173.99,75.0102,651.95,183.8,89.7795,76.9982,236.5618,113.99,80.1,106.7653,36.89,23.89,70.3571,100.37,86.2129,53.89,57.7963,42.93
2017-10-10,130.3956,192.0549,35.095,62.4502,88.0725,75.9691,180.5129,54.3608,83.9423,63.8323,80.6156,192.052,72.6514,332.83,186.3289,193.7508,154.3192,203.9306,86.7548,139.69,354.99,143.4258,204.15,58.18,29.34,239.2529,154.52,188.0262,63.6001,61.0935,74.7401,461.13,96.35,109.95,188.67,143.84,147.9421,117.6549,66.1452,157.33,96.2,71.41,38.45,149.48,64.1951,172.18,75.0792,652.97,185.01,89.5824,78.1775,233.9124,114.77,79.89,106.2171,36.86,23.27,70.6161,100.4,87.2433,54.32,57.279,42.38
2017-10-11,133.0737,192.6271,35.1432,61.7914,89.2414,76.9029,178.9195,53.4188,83.8449,63.8127,80.1593,192.8695,71.8637,333.19,187.5636,194.955,155.0134,203.1342,86.5458,139.56,360.29,145.1308,206.69,57.71,29.27,239.1434,154.02,186.9064,63.8883,61.3905,74.8193,452.97,96.05,110.47,192.46,141.23,148.4669,117.8834,66.165,158.08,97.76,71.52,38.29,149.28,64.2342,172.66,75.4142,659.7,185.67,90.1641,78.9342,237.4616,111.62,80.67,107.3832,36.66,23.08,71.2338,100.91,86.5101,54.56,57.0302,41.84
2017-10-12,133.2489,190.3186,35.0468,61.8399,88.9301,76.5884,177.5689,53.9463,84.2054,64.0479,78.9264,192.7997,71.747,333.31,187.4154,196.258,153.2183,200.6468,86.6154,138.5,362.53,145.2794,208.24,57.67,29.43,240.198,153.98,186.9164,64.5145,61.9053,73.5216,447.15,93.68,110.2,192.38,141.46,149.1897,119.8607,67.0787,161.76,98.45,71.75,37.76,150.26,64.7319,173.0,76.4387,660.07,185.8,90.2331,79.4059,237.6115,112.73,80.51,105.5594,36.56,23.02,71.5427,102.27,86.8569,54.4,58.1147,41.65
2017-10-13,132.8594,189.924,35.0371,61.4136,88.2005,76.7358,177.8118,53.8872,84.3223,63.9891,78.8002,191.8326,70.5996,337.64,181.5778,198.8243,151.8001,202.0625,86.4263,136.46,362.29,145.4083,206.92,57.14,29.44,236.5071,152.91,186.1066,65.0413,62.1924,73.8782,442.96,90.56,108.25,192.81,140.61,145.7241,118.9366,66.5325,159.6,99.85,73.57,37.95,149.6,63.3949,173.85,76.4781,658.65,185.79,89.7795,78.0694,235.9419,114.31,80.93,105.1906,36.28,23.2,71.1242,102.7,86.9758,54.73,57.9257,40.74
2017-10-16,132.5575,190.5948,34.69,61.3651,88.5604,76.4016,176.7334,53.8674,83.7378,62.3818,77.6158,190.6961,70.444,335.68,181.5087,198.2222,150.1934,195.0722,85.7197,136.71,353.55,146.0031,206.23,56.81,29.16,235.95,154.7,184.9469,65.3096,63.0141,74.4825,445.68,90.92,108.52,193.37,140.84,145.1696,118.7478,66.453,158.55,99.33,72.08,38.18,149.67,63.0729,170.55,76.5766,666.98,184.64,90.2429,77.637,236.8917,116.6,81.91,105.2405,35.9,23.67,70.9848,102.83,86.2426,56.93,58.8908,41.45
2017-10-17,137.1053,201.1407,34.9022,61.2489,89.6597,76.667,180.9015,54.2914,83.8449,62.9013,77.8974,188.1938,70.6287,344.47,184.9658,200.4431,154.6167,194.4528,84.8539,138.86,355.0,147.49,206.48,57.21,29.4,239.1932,155.05,187.1564,65.409,63.2814,76.0972,442.56,93.8,110.05,194.27,143.16,144.9716,119.1652,65.6684,160.0,99.67,72.51,38.54,149.73,63.512,172.47,77.2564,662.22,180.92,90.8838,78.5706,235.922,115.64,82.45,108.0907,36.81,23.99,70.1479,104.2,87.7685,56.49,59.1992,41.78
2017-10-18,136.9982,202.4626,34.5454,61.5298,93.4242,77.2469,180.989,54.9915,83.5234,62.4308,77.6741,188.6424,72.0582,344.58,189.4403,205.033,156.1341,184.0016,85.6401,137.17,354.37,147.3413,205.62,57.77,29.52,240.0687,154.76,189.3159,65.1605,63.2022,76.7212,439.37,93.54,111.2,194.23,140.24,144.7735,119.9203,65.9863,163.05,100.93,72.69,37.51,147.99,63.1412,172.95,77.6997,655.66,181.16,90.7556,79.1013,235.722,115.14,82.29,108.1505,36.89,24.31,69.9287,104.4,87.7387,57.72,59.1992,40.65
2017-10-19,138.3226,200.5093,34.9407,61.7624,93.8523,77.1388,178.8903,55.2183,84.1372,63.3815,79.208,191.8526,72.5736,342.42,190.833,206.6517,156.3424,186.0859,89.6708,135.96,357.46,148.0153,205.18,58.75,29.57,241.4416,154.6,188.1761,65.1804,62.8359,79.0392,440.94,94.7,112.03,196.85,140.46,148.4867,121.1027,66.4232,161.58,101.82,72.8,38.29,151.32,64.5562,172.21,77.6209,661.19,185.45,91.919,80.7818,236.0219,114.27,83.09,110.1636,37.08,23.67,71.1254,105.6,86.7281,58.7,60.3633,45.08
2017-10-20,138.6732,204.6921,35.1143,61.8883,93.4826,77.0012,177.7633,55.5339,84.9848,63.1365,78.8391,193.2682,74.3824,338.1,192.3048,209.0898,159.5161,185.1126,90.3575,121.33,369.58,149.1751,209.88,59.51,29.69,244.5455,154.63,191.3754,65.5382,62.9547,80.2874,432.98,96.5,113.08,200.88,139.02,149.2986,121.5697,66.7907,164.71,103.03,73.01,38.51,151.72,65.1027,174.62,77.8278,668.72,188.14,93.743,81.7743,235.2921,114.19,84.53,112.4658,37.01,24.16,71.5343,106.69,86.6389,59.35,61.5274,45.13
2017-10-23,139.8612,204.2186,35.095,61.4233,91.9359,77.6696,175.4023,55.2972,84.9361,62.4798,77.8294,193.7767,74.3041,328.55,193.2431,208.3001,160.1409,184.6111,90.0391,122.37,373.52,148.6101,211.55,58.65,29.61,244.8639,151.06,193.3349,64.8822,63.4794,79.9902,432.76,97.99,114.11,202.76,135.2,146.843,120.9239,66.5623,164.43,102.16,72.45,38.47,151.77,65.0442,176.0,78.6356,667.37,187.55,93.8613,81.1061,237.2516,113.48,82.85,112.5754,37.2,24.55,71.4445,107.37,85.5292,61.0,61.5075,44.15
2017-10-24,137.9331,205.3432,34.9696,61.1423,89.1927,77.3157,175.2468,54.607,82.9778,62.3818,77.7615,193.7867,74.402,315.73,192.8579,208.2409,158.7623,179.8427,90.5168,120.34,371.49,148.3821,210.82,58.85,29.8,245.222,151.11,193.8448,64.5841,63.7071,78.8213,426.51,93.02,114.25,203.72,136.66,148.2787,120.437,66.8602,162.7,102.33,72.38,38.92,150.86,64.8392,176.71,77.8771,669.36,187.63,93.9303,80.4378,239.4911,114.04,82.97,111.1204,37.04,24.14,71.4146,107.36,85.2716,62.5,60.7812,43.6
2017-10-25,138.6926,206.1328,34.8636,60.5029,89.2803,77.876,172.4583,54.7253,82.6856,62.7836,77.5576,199.1702,73.9223,314.64,203.2392,207.3328,158.8318,177.3258,90.2182,119.56,372.42,148.8579,204.85,61.16,29.62,247.1222,146.8,195.7244,63.9877,63.7368,78.4647,421.93,90.78,103.27,201.75,132.01,149.9125,120.7251,66.9298,162.04,101.43,71.8,39.02,152.74,65.4541,171.37,77.2367,666.0,190.415,92.9444,80.8113,237.8115,114.55,82.9,110.1238,37.03,24.17,71.2351,108.23,84.2114,62.61,60.6916,42.595
2017-10-26,138.0986,206.3298,34.4586,60.0572,87.1207,79.0653,171.5062,54.7056,81.9938,59.7356,75.6063,199.7584,71.7591,307.64,204.3751,207.1255,177.1299,173.3636,91.0243,99.99,372.36,147.5197,208.31,58.93,28.82,250.2261,143.76,198.7037,63.3516,64.2813,76.1665,416.04,91.13,103.37,202.98,126.07,142.1298,120.2283,67.2476,164.25,105.5,71.32,38.57,153.39,63.19,179.59,77.4436,667.74,194.63,93.467,77.4109,240.3509,115.56,81.47,103.5064,37.13,23.66,71.9033,104.41,82.7746,61.53,61.0597,43.27
