date,AMT,SPG,CCI,PLD,EQIX,PSA,WY,DLR,AVB,WELL,EQR,VTR,BXP,SBAC,O,ESS,HST,CBRE,ARE,VNO,HCP,MAA,EXR,UDR,DRE,IRM,REG,FRT,SLG,KIM,AIV,MAC
2016-04-29,100.1637,181.1319,79.5253,42.3409,313.9595,223.3963,29.525,81.2821,164.5174,60.8617,60.468,55.5289,122.1873,103.04,53.4096,206.3742,14.2372,29.63,86.9638,88.6796,29.3935,88.2974,77.8464,32.3868,19.7407,31.7972,68.0096,142.1659,98.1437,24.9193,36.8236,68.004
2016-05-02,100.7654,184.1482,80.1203,42.9004,317.0672,230.4775,29.6721,82.6772,168.277,61.6157,61.4274,55.9759,124.3208,105.19,53.9599,208.6958,14.4082,30.04,88.0958,90.2544,29.8453,89.8657,79.6058,32.7392,20.1108,31.8582,69.2923,144.2599,99.6754,25.2915,37.7888,69.2464
2016-05-03,99.4761,184.5443,78.9852,42.5647,316.3735,231.098,29.0194,82.5294,168.7888,62.9921,61.4985,56.7089,123.2114,99.03,54.7719,209.2481,14.4982,29.33,87.6561,87.6977,30.2711,89.8934,81.4477,32.9247,20.0115,31.7711,69.3477,144.6058,98.1997,25.2649,38.1932,69.4088
2016-05-04,100.7654,186.9394,80.4681,42.7792,318.2172,234.958,28.8999,84.4787,172.2971,65.2102,62.5734,58.5056,123.8183,99.79,56.2786,211.4855,14.5432,29.41,89.256,87.744,30.7316,91.4986,82.8681,33.5461,20.3003,32.2934,71.2947,146.5782,98.2838,25.6903,38.7631,70.3286
2016-05-05,101.5294,187.6777,80.4955,42.9936,314.4727,237.3124,28.9918,84.488,173.5813,64.6403,62.831,58.8721,124.0838,99.96,56.3056,214.2565,14.5612,29.56,89.4525,88.2442,30.2237,92.781,83.143,33.8615,20.4899,32.4413,71.7008,146.8213,97.7981,25.8852,38.8918,71.05
2016-05-06,101.7777,189.8206,80.8617,43.4505,320.2415,240.2781,29.0562,85.1624,174.6794,65.2613,63.2307,59.0866,124.1217,100.93,57.3612,217.3365,14.7232,29.34,89.4899,89.3818,30.5152,94.1925,84.7009,34.2324,20.8058,33.0768,72.4113,147.2887,97.9849,26.222,39.3606,72.2764
2016-05-09,101.8541,191.8195,81.896,44.0939,324.1191,241.6195,28.4495,86.0678,175.8612,66.2636,63.8525,59.5872,125.4207,100.21,57.7762,218.6003,14.7682,29.03,90.2477,90.3517,31.787,94.6814,85.5439,34.52,21.203,33.2073,73.2234,149.0648,98.6387,26.284,39.5536,72.7814
2016-05-10,102.3603,192.6119,82.9121,44.5228,324.1856,241.7655,28.5782,86.502,177.741,64.7822,64.27,59.8018,126.2362,102.14,57.9386,221.0343,15.0022,29.34,89.8454,90.9485,30.6565,94.8475,86.1762,34.6591,21.1488,33.1551,73.0296,148.6161,99.3952,26.346,39.618,73.4216
2016-05-11,100.9755,182.9957,82.491,43.7862,323.777,236.6006,28.4863,85.9292,174.0931,63.0347,62.0581,58.6486,124.1217,101.67,57.0815,215.8761,14.4622,29.28,87.9274,89.5777,30.1177,92.8824,84.1052,34.0006,20.8703,32.6328,71.9499,145.4284,97.6953,25.9561,38.9929,70.0129
2016-05-12,101.7682,183.7161,82.8022,44.2431,329.0326,241.5374,28.7069,87.4628,174.6235,63.9484,62.0759,59.6409,124.5768,101.18,57.8664,215.2489,14.3002,28.81,87.6842,90.1652,30.2414,93.9803,85.5898,34.1397,21.2797,33.1464,72.6143,146.3539,97.2284,25.8055,39.0665,69.4268
2016-05-13,100.9469,178.3164,82.2439,44.2338,327.2839,238.9823,28.3668,87.2134,173.1718,63.6645,61.4718,59.6766,123.3252,100.0,57.3973,213.2081,14.0482,28.68,88.7414,88.7757,30.206,94.7644,85.1957,33.6481,21.1705,32.981,71.6916,145.1293,95.2576,25.4155,38.8459,67.5421
2016-05-16,101.6918,180.9391,82.7015,44.8398,331.304,241.7929,28.4679,89.8741,174.6328,64.4363,61.9604,60.0967,124.0363,99.89,57.6589,214.837,14.0662,28.43,90.1074,90.3237,30.3474,95.6316,85.7455,33.9078,21.4344,33.1203,72.6946,146.5782,95.9488,25.8055,39.2227,68.3537
2016-05-17,100.6221,177.3907,82.491,44.2897,325.3356,235.6516,28.2105,88.1465,171.5526,63.5226,60.548,59.328,123.6381,99.2,56.3868,209.9596,13.9402,28.31,88.7321,89.1953,29.6585,93.2976,84.3801,33.4905,21.125,32.8156,71.1064,143.0353,94.3703,24.7509,38.6185,66.4149
2016-05-18,99.8486,175.5939,82.8297,43.693,325.079,231.6182,27.9991,86.4373,169.2355,61.5267,60.1394,58.443,120.6607,98.45,54.9162,209.2481,13.4992,28.29,88.2175,87.4795,28.7311,91.8584,83.5646,33.138,20.934,31.8582,70.0198,141.1937,92.7359,24.2103,38.5721,65.6484
2016-05-19,99.1036,175.9206,81.9509,43.3759,326.0294,227.9498,27.8612,85.6336,166.8625,60.6751,59.3576,58.0229,117.304,97.44,53.2743,207.1886,13.1933,27.76,87.5064,86.4071,28.4926,91.4156,82.245,32.7392,20.8248,31.6231,70.0012,140.8104,91.8392,24.0774,38.1552,65.7656
2016-05-20,99.3329,177.0822,82.3079,43.6743,327.8826,230.3041,27.9623,86.6129,167.914,60.8082,59.935,58.3626,117.9488,97.3,53.4006,208.6022,13.1213,28.8,89.4712,86.6589,28.5633,92.2551,83.4179,32.9433,21.0613,31.5013,70.7535,142.6614,92.7826,24.2015,38.4795,67.4339
2016-05-23,99.4761,177.6448,82.7107,43.3946,329.2293,229.8388,28.376,87.0471,167.7,60.6042,59.9972,58.5503,117.9962,97.63,53.2743,207.9843,13.3013,28.61,89.5554,86.9013,28.6692,91.72,83.5279,33.0453,21.0432,31.3359,70.5399,141.6985,93.1095,24.1838,38.5351,67.497
2016-05-24,100.5648,179.3509,83.562,44.0659,338.8485,232.1383,28.615,87.0009,167.5883,60.9324,60.3881,59.0062,119.3427,98.48,53.6171,209.2201,13.5622,29.18,91.6885,88.5985,28.7576,93.6666,84.2793,33.3977,21.5162,31.8756,71.4129,143.2596,93.4831,24.618,39.0076,68.1733
2016-05-25,101.3957,177.9534,83.3697,43.9074,341.7142,231.1802,28.9091,87.8416,168.2583,60.8614,61.152,59.0062,118.7737,98.54,53.572,211.5698,13.8142,30.0,91.9318,88.6638,28.7752,93.3622,84.5451,33.5554,21.1978,31.8146,70.8928,142.4557,93.7632,24.5914,39.2392,68.002
2016-05-26,100.5648,178.8972,83.1226,43.9261,346.8342,231.9102,28.7253,87.5829,167.4487,61.1453,61.0632,58.9883,118.3376,98.7,54.0417,212.5808,13.6792,29.39,90.2571,88.3281,28.8636,93.0946,84.8933,33.3143,21.307,32.0496,71.4036,143.3064,93.7446,24.8218,39.5079,68.2906
2016-05-27,101.2907,179.478,83.1134,44.3643,350.1489,232.9049,28.9367,87.4536,167.6442,61.4469,61.0454,59.2744,118.916,98.85,54.2218,212.4123,13.7692,29.56,90.36,88.785,29.1815,94.4231,85.1591,33.5368,21.5617,32.0322,71.7008,143.5868,93.9407,24.9104,39.6377,68.7054
2016-05-31,101.0233,179.36,83.1226,44.3177,345.793,231.5178,28.9551,88.1835,167.3929,61.1275,61.4807,59.2922,119.1246,99.4,54.3938,212.7213,13.8592,29.85,90.6594,89.0741,29.0314,95.0135,85.1957,33.4163,21.5344,31.98,71.1436,143.2036,94.6692,24.9725,39.5172,68.8226
2016-06-01,100.7272,179.9227,83.1134,44.5601,349.5566,234.3284,28.7896,88.3128,164.1731,61.1985,58.9579,59.5157,120.5279,98.36,55.0818,204.9512,13.8952,30.03,90.2571,88.9156,29.2433,94.8013,85.2232,32.4888,21.6618,31.9074,71.4965,143.8299,94.7346,25.2029,38.8038,69.1472
2016-06-02,101.7682,179.1422,84.0288,44.7652,351.0754,235.4143,28.7988,89.7356,164.2941,61.6243,59.0734,59.6422,120.6702,101.75,55.7154,204.1274,14.1922,30.19,91.0243,89.8201,29.473,94.0079,85.5989,32.5908,21.7255,32.3089,71.9423,144.6992,95.323,25.4864,38.5721,69.7154
2016-06-03,102.1597,181.0389,84.9075,45.1848,348.3626,237.4949,28.6058,90.9458,161.372,63.2654,57.7142,60.8081,121.1632,102.0,57.0732,199.6245,14.0842,30.15,91.3704,89.5217,29.6496,92.4857,85.7364,31.719,21.9711,32.3883,72.6482,145.5499,94.828,25.5928,37.8865,69.6252
2016-06-06,102.3794,180.2947,85.1638,45.0543,352.7566,234.8942,28.6242,92.0822,158.4128,61.9348,56.515,60.3472,120.4805,102.15,56.6387,196.5914,14.1112,30.65,90.2945,89.2793,29.5171,90.5484,84.2244,30.9956,21.9074,32.1412,72.0724,145.0451,93.8099,25.4421,36.8858,69.3727
2016-06-07,103.0193,181.0571,86.0609,45.6976,354.3423,233.3246,28.6793,94.2902,158.0033,62.7243,56.9947,61.1245,121.2675,104.42,57.2,195.8425,14.1652,30.97,90.3226,89.3166,30.0824,90.5853,84.2793,30.9956,22.053,32.3794,72.1652,145.0545,94.1368,25.5751,37.1267,69.9047
2016-06-08,102.7232,182.8176,86.0334,46.024,356.2432,229.9574,28.6607,94.7891,157.8358,63.7,57.1013,61.2962,121.4382,104.11,57.4896,195.8331,14.1202,31.04,90.8371,89.932,30.3562,90.5392,83.3905,31.1255,22.2895,32.6706,73.0754,145.6528,94.6132,25.8941,37.4139,70.7344
2016-06-09,104.1653,182.9991,86.427,46.8986,356.5011,223.9621,28.1965,95.0109,158.4314,64.0016,57.2612,61.8385,122.3011,103.84,57.9151,195.8987,14.0302,30.75,91.8382,90.6221,30.4533,90.8528,82.1717,31.2646,22.5261,32.7412,73.9206,146.8774,94.7813,25.9473,37.9143,70.563
2016-06-10,103.8979,181.7377,86.1615,46.9456,353.7214,220.6528,28.4008,94.5376,158.2546,63.9928,57.2257,61.9831,121.5899,101.02,58.2047,195.9735,13.8592,29.8,92.2499,89.531,30.4092,90.5392,81.2067,31.2924,22.4897,32.8118,73.9299,146.7839,93.371,25.9384,37.8309,70.9418
2016-06-13,104.0316,183.0717,86.5002,47.002,352.7853,220.9838,27.5838,93.4192,158.785,64.4984,57.0658,62.67,120.5374,100.76,58.0418,197.8646,13.8412,29.4,92.175,89.1767,30.5505,92.5872,81.0588,31.5892,22.3805,33.4735,73.6884,146.4847,92.8946,25.8764,37.9421,70.9147
2016-06-14,102.7709,184.0609,85.7313,46.4096,352.7757,218.9335,26.6925,93.531,158.1988,64.6758,57.3411,62.0102,119.684,100.24,58.241,198.7165,13.9852,28.6,91.5856,89.3445,30.471,92.3289,79.6442,31.5985,22.4078,33.5617,73.5862,146.0173,91.9233,25.8232,37.9328,71.1401
2016-06-15,102.9149,185.3314,86.8264,46.908,355.4408,223.8156,26.646,93.5124,160.6276,65.1992,58.2206,62.6429,120.1297,100.45,58.2953,202.564,14.3812,28.69,92.1189,90.5102,30.736,93.5098,80.7259,31.9509,22.708,34.0205,73.9763,146.8867,93.1468,26.0181,38.322,71.4287
2016-06-16,103.3564,187.1374,87.464,47.3312,360.5609,224.6431,26.6646,94.7519,162.1072,65.5274,58.8513,63.158,120.0064,100.46,58.9018,203.5844,14.4352,28.35,92.2593,90.9951,30.8596,94.257,81.2807,32.3683,23.0901,33.8352,73.8556,148.4198,93.2682,26.089,38.5165,71.9517
2016-06-17,102.6366,186.847,87.2422,46.8892,357.8098,221.894,26.6368,95.162,161.4558,65.8645,58.4604,63.0948,120.1297,99.7,58.0418,204.118,14.7952,28.11,91.7915,91.3308,31.0716,93.805,80.5503,32.3312,23.2539,33.747,73.3633,147.0643,93.6979,25.9916,38.5258,72.1682
2016-06-20,103.0973,187.818,87.2422,46.9174,357.1698,221.5355,26.9431,95.4322,161.9211,65.0129,58.4871,62.4711,120.2814,102.08,57.7069,204.6797,14.8942,29.43,91.6137,90.305,30.7978,93.6205,80.7167,32.3497,23.3085,33.6234,73.3912,147.337,95.5005,26.1156,38.4609,72.7002
2016-06-21,105.036,189.152,88.1293,46.9926,362.5191,221.6918,26.5346,96.9327,162.9168,65.1371,58.6292,63.158,120.9831,102.66,58.2319,205.8406,14.9842,29.1,91.6137,90.9205,30.9215,93.8788,80.7352,32.6372,23.354,33.7293,73.4934,147.732,95.4444,26.284,38.674,73.5118
2016-06-22,104.9976,189.2972,88.0092,47.049,362.6528,220.7815,26.5718,97.3614,162.8051,64.1968,58.9613,62.3356,121.533,102.9,58.2591,206.1589,15.1192,29.23,92.1189,91.0604,30.0736,94.0725,80.8739,32.7671,23.0447,33.7646,72.9268,147.779,95.8087,26.3017,38.776,73.5118
2016-06-23,106.9843,189.751,88.7854,47.1055,368.174,221.5814,27.4074,97.6876,162.6004,64.7911,59.1616,62.2723,123.2493,107.26,58.3858,204.5019,15.2541,30.01,92.8487,92.254,30.1266,94.4046,80.4763,32.6465,23.1447,34.0558,73.3541,148.3715,98.4145,26.346,39.0261,73.8635
2016-06-24,103.9131,187.4005,89.1181,45.2717,359.1185,221.8756,25.7455,96.5413,160.5904,64.3032,58.6335,63.0586,121.4003,103.31,59.5173,203.0508,14.1292,27.31,92.961,90.4449,30.2325,93.2791,80.3191,32.2291,23.0992,33.2882,72.9082,147.4593,95.4164,26.1954,38.7018,72.9617
2016-06-27,104.5081,188.7164,89.8019,44.1243,354.5429,230.0493,24.8542,97.0352,162.8429,65.075,59.0542,64.1793,119.9495,100.98,60.6217,204.6066,13.3128,24.88,92.7457,89.1953,30.1884,94.9397,83.4997,32.3219,23.1811,33.5087,73.3726,149.6317,91.447,26.5764,38.637,73.0789
2016-06-28,106.3413,193.381,91.4837,45.1024,360.1501,232.7432,25.8847,99.3837,166.857,66.2636,60.6834,65.1464,122.8851,103.54,61.735,210.5293,13.8237,25.69,94.1889,90.6407,30.8861,96.545,84.5815,33.2493,23.7907,34.0293,75.611,152.7539,94.0251,27.0904,39.4709,74.63
2016-06-29,108.4527,195.0508,92.7127,46.1839,368.7376,233.5431,27.1381,100.8376,167.0821,66.991,60.8803,65.1193,125.3346,107.44,62.1522,211.7459,14.6449,26.5,96.0092,92.3659,31.2394,97.1446,84.4705,33.778,23.8544,34.8939,76.9948,154.2116,96.9325,27.4006,40.2214,75.685
2016-06-30,109.0382,196.8386,93.7292,46.118,370.3711,234.9958,27.6395,101.5738,169.1829,67.5676,61.6591,65.8152,125.7158,107.94,62.9693,215.1128,14.7909,26.48,97.641,93.3637,31.2482,98.1594,85.5616,34.2417,24.2547,35.141,77.7657,155.688,100.1786,27.8101,40.9163,77.0016
2016-07-01,109.0286,197.0564,93.4982,45.8359,369.5591,233.3868,27.9644,101.5831,169.4924,67.5942,61.7666,66.1587,125.8397,109.89,63.2235,215.6409,15.0099,25.93,98.3201,93.2425,31.1953,99.0174,83.8141,34.2046,24.0727,35.238,77.775,155.8573,98.0239,27.9039,41.2406,76.8754
2016-07-05,109.2493,199.8606,94.7734,46.5882,368.8523,238.8114,27.5745,103.6614,171.5463,68.0378,62.4648,66.71,127.2122,108.94,64.8849,218.0553,14.6814,24.54,99.0652,93.5875,31.5574,100.8348,86.218,34.724,24.191,35.6791,79.0288,158.199,97.6476,28.3328,41.8058,78.1559
2016-07-06,107.8769,197.4194,94.182,46.4284,370.0941,237.3312,27.9644,104.4722,170.5803,67.7628,61.9635,66.1045,125.3155,109.65,64.6488,216.9707,14.8366,24.75,99.3482,92.5338,31.3807,101.1762,85.4876,34.5685,24.2729,35.2909,78.4809,158.4059,97.2148,28.1541,41.9355,77.9124
2016-07-07,107.6849,195.6498,93.8031,45.8453,365.5472,233.3317,27.983,101.6204,169.6143,66.3878,62.0351,65.2097,123.9335,110.62,62.7695,215.7447,14.9734,24.62,95.5188,91.2749,30.8066,100.0876,85.0993,34.2273,24.009,34.6557,77.5985,156.3934,96.4997,27.895,41.5927,77.3082
2016-07-08,109.0862,199.2526,94.4408,46.5976,372.0141,236.6048,28.4751,102.7388,173.4502,67.0797,63.1093,65.6435,127.0693,114.41,63.4686,218.1685,15.2928,26.2,96.9525,93.6808,31.7428,99.6447,86.218,34.676,24.4184,35.1586,77.9793,157.8134,99.7176,28.1809,42.1949,78.8953
2016-07-11,110.0555,201.231,92.9068,46.9362,371.3454,235.8877,29.0043,102.3753,173.0845,67.5942,63.351,66.1587,128.2225,113.3,64.0224,218.1685,15.5027,26.67,97.8391,94.0258,32.2728,99.5248,86.6063,34.7508,24.6823,35.5644,78.1651,158.152,100.7243,28.3417,42.371,79.7881
2016-07-12,111.428,200.9769,92.5464,47.1055,369.8648,235.1889,29.5706,102.1703,174.1349,67.4346,63.5748,64.9476,129.595,112.78,63.6139,218.8664,15.6578,27.53,97.2354,94.3801,32.7056,100.1245,86.4399,34.9752,24.7641,36.1379,75.8617,156.8166,102.5779,28.0558,42.4173,79.8512
2016-07-13,111.3416,203.4997,92.223,47.6321,369.3967,235.7865,29.682,102.3473,175.7855,68.2595,63.4763,65.2278,130.205,112.09,64.2766,220.9318,15.0373,27.5,98.4899,94.492,33.0588,100.4127,87.2628,35.1061,24.9916,35.7497,76.6233,157.6253,102.7567,28.2077,42.7138,80.2389
2016-07-14,112.2918,201.6212,91.918,47.9236,366.6266,233.5983,29.747,99.7565,173.9285,67.5676,63.0646,64.098,129.4902,113.47,63.859,216.4803,15.2472,27.55,97.8674,93.7554,32.6349,98.6,87.0132,34.5638,24.7823,35.5203,75.936,155.4247,102.2863,27.9754,42.371,79.779
2016-07-15,112.119,202.32,92.5094,48.2716,362.9585,231.3457,29.7377,99.3092,171.8746,67.8604,62.2768,65.0741,129.6713,114.03,63.405,213.7076,15.4935,27.5,97.7825,93.5316,33.0588,97.94,85.7187,34.0777,24.7732,35.1498,75.676,156.1583,102.7191,27.9575,42.1671,79.8692
2016-07-18,111.6199,201.721,91.8441,48.5443,363.3692,231.0055,29.9327,98.7034,171.7808,68.4724,62.5006,65.6074,130.1287,113.76,63.5322,212.7928,15.5939,28.11,98.5936,93.8579,33.0058,97.7355,85.4044,34.0964,24.9006,35.0351,75.6667,156.0642,103.7353,27.9039,41.8058,79.9143
2016-07-19,112.6469,202.4017,92.0936,48.6289,362.9967,231.8238,29.6913,98.7873,172.7937,68.8006,63.2973,66.0231,131.0056,112.85,63.8136,213.6981,15.7399,27.68,98.9615,94.6039,33.6771,98.6279,85.2842,34.4049,24.9643,35.2821,76.1218,156.8918,104.328,28.0558,42.0096,80.275
2016-07-20,112.9924,202.5922,91.0124,48.5255,362.4618,231.6215,29.9884,97.7435,172.3529,68.845,62.7423,66.0502,130.7197,112.62,63.3687,213.4718,15.6213,28.1,100.2726,94.1843,33.8626,98.5442,85.8389,34.4423,25.0007,35.4586,76.0661,156.2617,104.3468,28.029,41.778,80.3832
2016-07-21,112.8196,203.4634,90.8091,48.6948,355.8802,231.3733,29.9791,95.1154,172.5686,69.2442,62.617,66.2581,131.1105,111.96,63.6229,213.5567,15.9771,28.55,101.1026,95.0422,34.048,98.2654,85.8852,34.4984,24.9734,35.5292,76.2518,156.5532,106.4451,28.0916,41.5093,80.248
2016-07-22,113.098,204.4617,91.3636,49.4377,359.9877,233.2949,30.1091,98.4611,173.8066,69.8563,62.9482,66.7733,132.4067,113.17,63.9225,214.0754,16.3421,28.99,102.6306,96.8233,34.3572,99.2321,86.5601,34.7415,25.0553,36.2261,76.6883,157.1645,108.0352,28.1184,41.8058,80.2209
2016-07-25,112.167,203.7175,89.9313,49.8327,359.4815,231.6583,30.1648,97.818,173.6659,69.8563,62.805,66.8637,132.5497,112.85,63.8408,213.519,16.3877,29.02,103.0833,97.6813,34.5162,98.9532,84.9328,34.676,25.0917,36.2703,76.6047,157.3808,108.8256,28.0022,41.5463,80.0676
2016-07-26,112.263,203.7357,89.3953,50.0302,360.5418,230.2516,30.5548,98.0044,171.0868,68.9869,62.5006,66.6196,132.34,112.38,63.6502,210.0578,16.0593,29.08,103.055,97.3083,34.2865,98.3211,83.5829,34.2366,25.0735,36.3938,76.0568,156.7225,109.1549,27.9218,41.2128,79.6799
2016-07-27,112.8772,201.1947,88.7762,49.3907,357.0074,228.1829,30.2484,98.2188,168.592,68.6232,59.0453,66.466,132.1494,112.75,63.1781,206.3608,15.6395,28.86,102.6211,97.215,34.154,96.462,83.1206,33.7037,24.9916,36.1732,75.9918,155.9326,109.089,27.8056,40.5827,79.3733
2016-07-28,111.9558,203.3455,89.2382,50.4345,363.1495,219.3932,30.0534,100.3623,170.9555,69.5192,59.8419,67.3517,132.9023,112.48,64.3522,208.0395,15.7673,28.8,104.7245,98.39,34.4632,96.4899,79.4962,34.1805,25.6193,36.385,77.4406,158.6598,109.4278,28.44,41.0089,80.3652
2016-07-29,111.1113,206.0408,89.6633,51.2433,356.1764,219.669,30.3783,97.3521,174.1161,70.3707,60.8624,68.834,135.4662,115.0,65.0714,220.5734,16.187,28.45,105.9224,100.1524,34.6486,98.5535,79.5332,34.8069,26.1925,36.3585,78.8802,159.5908,110.8579,28.6813,42.5933,80.4734
2016-08-01,112.3301,206.549,90.3194,51.3562,362.0033,219.715,30.4062,99.421,175.129,70.6191,61.1937,69.1955,135.7902,116.01,65.6814,221.2713,16.3239,28.57,106.1582,100.4229,34.8429,98.2747,80.0418,35.1809,26.1015,36.1909,79.2239,160.2021,110.5474,28.7438,42.6767,80.9423
2016-08-02,112.0422,202.928,89.5062,50.9706,356.7399,215.4672,30.1184,97.5012,173.3095,69.0135,60.2179,67.2884,134.0461,113.28,63.7421,218.3382,15.9133,28.32,103.2625,98.017,34.4102,96.8989,78.7473,34.7041,25.8741,35.7144,78.1001,157.4937,109.1737,28.2792,41.8521,79.2019
2016-08-03,111.0729,201.7483,88.8131,50.8389,353.7596,214.6398,30.0534,95.1247,171.4713,68.7119,59.09,66.6196,133.8268,113.21,62.9864,217.3197,16.0136,28.77,104.4793,97.9144,34.525,95.7741,76.7872,34.5825,25.774,35.5027,77.2642,156.6473,109.4089,28.1005,41.7409,78.1829
2016-08-04,111.7351,199.3071,89.5154,50.7825,354.7722,211.9734,30.3134,96.0566,170.2052,68.9337,59.4033,66.6829,134.2653,113.59,63.3142,216.452,15.8585,28.7,105.9978,97.6812,34.5115,95.5231,75.8071,34.4703,25.6921,33.4823,77.1156,155.6222,110.0958,27.895,41.5834,77.4435
2016-08-05,111.8887,199.3887,88.9148,50.8953,349.1363,214.0054,30.5269,94.0809,171.2744,68.5121,60.1821,65.7339,135.4471,113.86,62.422,217.4894,16.2782,29.61,105.0829,98.3661,34.4309,95.9321,76.2602,34.4797,25.4647,33.3323,76.9112,154.6348,110.6133,27.8324,42.0281,77.7411
2016-08-08,111.0729,199.6247,88.6191,50.5474,347.99,211.9275,30.0534,93.5124,174.2849,69.1131,61.1399,65.6525,136.1048,114.97,62.3127,219.9321,16.6432,29.68,105.7715,99.0885,34.4578,96.0065,76.0845,35.0593,25.6193,32.4588,76.614,152.7633,110.7356,27.8414,42.5099,77.8132
2016-08-09,111.2552,200.2236,88.5451,51.0082,350.7889,213.1595,30.0163,94.9663,174.4256,70.1985,61.4443,66.6377,136.6766,116.41,62.7588,220.2999,16.5885,29.92,106.3091,99.1541,34.9149,95.9321,76.6485,35.1154,25.6921,32.4412,76.8648,153.0454,111.0273,27.8414,42.6026,78.1919
2016-08-10,111.5623,198.7262,88.8686,51.1587,351.362,213.5548,30.3783,94.696,172.3248,70.7726,60.209,67.3246,136.6671,116.16,63.0138,219.4699,16.6067,29.94,104.8094,98.8539,35.408,95.7462,77.4437,34.7602,25.6557,32.3794,76.9577,152.5282,110.8109,27.761,42.0652,77.1729
2016-08-11,111.2264,194.706,88.961,50.8107,351.2856,212.2309,30.1462,94.7239,170.0457,69.741,59.3854,66.8365,135.6759,116.15,62.076,215.6692,16.4151,29.87,104.4321,98.4787,34.5653,94.2775,77.2495,34.4143,25.6466,32.6794,75.3138,150.3088,111.8177,27.1802,41.5741,75.9556
2016-08-12,111.8119,195.3141,89.192,51.1116,352.5178,211.6241,29.5799,96.2151,169.558,70.2882,59.4033,67.2704,136.1238,116.32,62.4948,216.3671,16.4425,29.64,106.0639,98.6381,35.0763,94.9561,77.1478,34.4143,25.7931,32.7853,74.8586,150.6756,112.1094,27.2517,41.7409,76.181
2016-08-15,111.1304,195.7805,88.9055,50.9424,354.7053,210.6311,29.617,94.8731,170.4772,69.741,59.5644,66.8546,136.8768,115.78,61.903,218.4703,16.5885,29.67,104.4604,98.1878,35.399,90.3082,76.8427,34.4703,25.8572,32.7235,74.9521,150.0925,112.1564,27.2159,42.1949,76.163
2016-08-16,109.5276,193.4851,87.6026,50.6696,350.6456,209.206,29.2457,93.82,167.7292,68.7723,59.0721,65.9779,135.6759,114.34,60.947,217.0084,16.5611,29.39,103.6021,97.0339,35.1659,87.3893,76.3341,34.1057,25.6924,32.5294,73.9054,147.9107,111.2343,26.4118,41.3355,74.7743
2016-08-17,109.9499,195.6799,87.3993,50.3969,350.5692,209.537,29.4128,94.8544,167.2227,69.0683,59.3138,66.9992,136.181,114.46,61.557,215.0562,16.3604,29.09,103.3191,97.0151,35.5066,88.3282,76.3526,33.9935,25.5825,32.6088,74.6624,149.2555,111.3096,26.8049,41.2795,75.5289
2016-08-18,109.7484,196.0274,87.1405,50.2371,347.6748,208.4704,29.1621,94.3325,166.2192,68.9696,58.7588,67.0444,135.6949,114.71,61.7391,214.6413,16.5155,28.93,103.9416,97.0527,35.7127,87.6589,75.6037,33.9842,25.491,33.0235,74.6904,149.2743,110.8391,26.7692,41.2609,75.4562
2016-08-19,109.0382,193.7869,86.2811,50.143,349.9101,205.9788,28.9486,94.1461,165.2157,68.4045,58.5261,66.3575,134.7228,113.21,60.8195,211.8025,16.6067,28.53,103.0739,95.3546,35.3811,87.9006,74.6976,33.7131,25.491,33.2352,74.1857,148.4373,108.628,26.4833,40.8315,74.356
2016-08-22,110.0075,194.3264,86.5953,50.4063,352.2231,208.5072,28.9857,94.696,165.0187,68.7454,58.4902,66.3666,135.2184,113.48,61.4204,211.2744,16.7618,29.01,103.6587,95.8612,35.3362,87.7147,75.2154,33.8627,25.6375,33.4735,74.8212,148.5502,109.3243,26.6977,41.1208,74.7652
2016-08-23,110.5834,193.8509,86.5953,50.6132,353.3461,208.259,29.2828,92.8694,164.0996,68.9875,58.2306,66.8637,134.7228,112.96,61.2657,211.2744,16.7071,29.47,103.4512,95.9175,35.6589,87.7147,75.0582,33.6102,25.7565,33.6234,74.5035,148.127,109.0984,26.5369,41.2982,74.6561
2016-08-24,109.9595,195.9268,87.5749,50.0208,350.1115,205.8868,28.9114,92.1517,163.6401,68.4314,58.0158,66.1406,133.7696,113.29,60.7103,210.4822,16.6706,29.42,102.8192,95.8237,35.3721,86.5899,74.4942,33.4513,25.6008,33.5264,74.5783,148.4844,108.6656,26.519,41.0742,74.847
2016-08-25,109.6524,197.1249,87.3161,50.1336,349.3532,207.551,29.2828,92.0492,164.2966,69.0683,58.7319,66.4569,133.9031,114.12,60.7012,212.689,16.552,29.37,103.0362,95.9175,35.4797,87.7333,74.8825,33.7505,25.5551,33.8705,74.9521,150.0455,108.6939,26.653,41.8863,75.1471
