date,AAPL,MSFT,FB,GOOG,GOOGL,V,CSCO,INTC,MA,NVDA,ORCL,ADBE,IBM,ACN,TXN,CRM,QCOM,PYPL,AVGO,ADP,ATVI,INTU,MU,CTSH,HPQ,AMAT,ADI,FIS,EA,FISV,ADSK,TEL,EBAY,APH,GLW,LRCX,RHT,DXC,HPE,PAYX,AMD,NTAP,MSI,TWTR,GPN,XLNX,MCHP,FLT,WDC,KLAC,TSS,SWKS,BR,ANSS,VRSN,SNPS,TTWO,CTXS,STX,IT,CA,CDNS,AKAM,ANET,SYMC,FFIV,ADS,JNPR,QRVO,WU,FLIR,IPGP,XRX
2013-11-19,68.3561,32.72,46.36,,513.1146,47.7632,18.3628,21.4781,72.296,14.696,32.4331,55.77,157.3622,71.3152,37.3412,52.74,61.3035,,39.3216,71.0245,16.3985,69.7116,19.06,46.0506,,15.5916,43.5672,47.0143,23.32,27.26,42.28,46.1282,21.9404,40.4947,15.1204,47.1299,46.42,,,37.2741,3.42,36.9096,58.137,41.75,31.6093,38.3013,37.745,116.08,65.3457,43.5749,29.4621,23.7854,33.4379,83.59,55.49,35.72,17.13,45.0331,36.8836,64.57,27.7921,12.59,45.35,,17.0632,82.02,243.0475,18.4378,,14.057,27.3028,71.32,25.851
2013-11-20,67.7575,33.0227,46.43,,511.6662,47.9398,18.1999,21.3564,72.1973,14.4771,32.4237,55.94,157.3113,71.0334,37.1463,53.61,60.6123,,39.0927,70.4364,16.6994,69.5025,18.8,45.8239,,15.6009,43.2412,47.0514,23.0,27.075,42.34,46.5175,21.208,40.6239,15.1025,46.6888,46.53,,,37.0347,3.42,36.7004,58.11,41.05,31.3053,38.408,37.9668,116.98,65.6387,43.4696,29.204,24.3062,33.6283,83.43,55.28,35.9,17.04,45.71,36.7834,64.34,27.6634,12.86,45.22,,16.9329,81.56,239.9861,18.913,,13.896,27.2186,71.27,25.2981
2013-11-21,68.5648,33.3077,46.7,,517.552,48.7843,18.4056,21.939,72.3009,14.5913,32.601,56.23,156.4108,71.2788,37.5981,54.44,61.1926,,39.4132,71.0868,16.8441,69.5215,19.99,46.2084,,16.0041,43.8491,47.3393,23.39,27.495,43.53,48.1475,21.1323,40.6622,15.3715,47.7212,47.11,,,37.3083,3.37,36.7277,58.8569,42.06,31.6542,39.208,38.8943,119.36,66.4287,44.5516,29.7777,25.1583,34.535,85.05,55.94,36.24,17.12,46.6975,37.1765,64.45,27.9628,13.0,44.45,,17.1661,82.912,238.5731,19.1316,,14.1163,27.7053,71.83,25.5054
2013-11-22,68.389,33.4591,46.23,,516.4609,48.9077,18.3971,20.7564,73.022,14.4486,32.4984,56.41,154.0069,70.7426,37.7753,54.69,62.2592,,39.6421,71.2918,16.7091,68.4477,20.19,45.9027,,15.9902,43.8403,47.3393,23.14,27.5275,45.86,47.9845,21.1828,40.7196,15.4791,48.4062,47.11,,,37.1972,3.34,36.955,59.2798,41.0,31.4,39.0924,38.8809,120.93,66.6951,44.6078,29.9307,25.1015,34.4443,85.83,56.72,36.59,16.86,46.9842,37.2613,64.59,28.427,13.0,44.2,,17.0131,82.94,238.7007,19.5403,,14.2688,27.8363,72.66,25.851
2013-11-25,68.9074,33.5215,44.82,,523.488,48.8617,18.2342,20.652,73.2194,14.7627,32.4517,56.95,152.0021,70.17,37.6956,52.75,61.8582,,40.0174,71.3898,16.9033,69.1129,19.86,45.6612,,16.0087,43.7522,47.1721,22.78,27.375,45.39,47.9574,20.6399,40.6909,15.3177,48.6972,46.87,,,37.1972,3.39,37.0732,59.1988,39.06,31.6691,39.4391,38.9076,120.72,66.4065,44.5867,29.9976,25.3004,34.399,85.55,56.45,36.75,16.93,46.8727,37.3538,64.55,28.1953,12.83,44.63,,16.8381,80.9,238.2591,19.4738,,14.1248,27.8176,75.1,25.8741
2013-11-26,70.1783,33.2632,45.89,,529.7342,49.2465,18.1828,20.5651,73.2726,14.8864,32.5917,56.7,150.6175,70.3155,37.8285,52.3,62.848,,40.9696,71.5591,16.6024,69.2174,20.31,46.3513,,16.2405,43.9813,47.2,22.52,27.565,45.28,47.83,20.522,40.667,15.3177,49.2884,46.54,,,37.4024,3.45,37.1824,59.0008,40.18,31.6342,39.5546,38.5969,120.52,66.4554,45.2823,29.7395,25.0731,34.8432,86.05,56.58,36.59,16.01,46.801,37.6159,65.37,28.3155,13.2,44.27,,16.5611,81.84,236.1986,19.1886,,14.2265,27.9486,73.15,25.9432
2013-11-27,71.8308,33.4858,46.49,,532.0866,49.3602,18.2342,20.7825,73.5978,14.9435,32.9276,56.91,152.0276,70.5336,37.669,52.71,63.0709,,40.8963,71.5769,16.5926,69.8826,21.17,46.5436,,16.0829,42.7654,47.2093,22.11,27.6875,45.44,47.7936,20.7493,40.6718,15.3984,48.9975,46.9,,,37.4109,3.56,37.5006,58.9378,40.9,31.4099,39.5813,38.5171,121.2,67.636,44.9872,29.6725,25.1962,34.7798,86.57,56.7,36.76,16.15,46.9205,37.7854,65.6,28.2468,13.3,44.4,,16.532,82.38,237.0915,19.3312,,14.2519,27.8644,71.75,26.0123
2013-11-29,73.161,33.9579,47.01,,530.3248,49.232,18.217,20.7303,73.6375,14.8483,32.9276,56.78,152.6307,70.4063,38.0942,52.09,63.0881,,40.9513,71.3007,16.7091,70.5383,21.1,46.2823,,16.0365,42.4835,47.0607,22.17,27.4725,45.25,47.9665,21.2628,40.667,15.3177,48.9036,46.85,,,37.3938,3.64,37.5097,59.2798,41.57,31.4249,39.4924,38.4194,121.78,66.6152,44.8747,29.6916,25.1773,34.5894,85.67,56.86,36.63,16.36,47.239,37.8009,64.65,28.3155,13.25,44.72,,16.3935,82.26,237.7096,19.2647,,14.1248,27.7708,72.52,26.2197
2013-12-02,72.5242,34.2428,47.06,,527.7672,49.6361,18.0799,20.6085,73.1836,14.9911,32.7316,56.76,150.7619,69.3703,37.9259,51.56,62.9681,,41.1984,70.8997,16.8257,70.5383,21.27,46.1196,,15.8604,42.6421,46.9864,21.9,27.75,45.42,48.112,21.6121,40.6909,15.2998,48.3218,46.18,,,37.2741,3.66,37.2824,59.0818,40.78,31.2355,39.3591,37.9402,122.7,66.9703,44.7202,29.443,25.7359,34.952,85.93,57.17,36.44,16.45,46.3232,38.4175,65.43,28.2039,13.31,44.11,,16.3862,82.05,235.4332,19.3027,,14.1417,27.4713,71.47,26.5883
2013-12-03,74.5098,34.1182,46.73,,527.1566,48.8182,18.2256,20.4781,72.9881,14.9816,32.7223,56.4,149.5727,70.061,37.9525,51.63,62.8566,,40.997,71.5858,16.6218,70.6618,21.83,46.2626,,15.8697,43.6641,47.0607,21.54,27.525,45.765,48.0938,21.8562,40.8296,15.0487,49.5324,45.93,,,37.3938,3.62,37.046,59.1988,41.37,31.3501,39.368,37.8426,122.05,67.0501,44.7272,29.9498,26.1147,35.2512,85.58,56.66,36.67,16.5,46.3153,38.2634,65.43,28.0752,13.38,45.65,,16.4299,82.08,236.4635,19.3597,,14.2943,27.6772,71.44,26.0584
2013-12-04,74.3359,34.6792,48.62,,529.6191,49.0577,18.2162,20.6433,72.4141,15.191,32.7223,56.05,149.2839,69.134,37.5893,52.27,62.7451,,40.7407,70.6859,16.748,70.6428,21.759,46.0161,,15.3969,43.2649,46.8471,22.34,27.2775,46.29,48.2485,21.5027,40.7435,15.0487,48.0966,46.66,,,37.1801,3.57,36.9823,58.4249,43.69,30.9863,39.4568,37.6473,121.99,68.8611,43.5117,29.29,26.162,34.8795,85.96,56.83,36.5,16.61,47.7805,38.51,65.03,27.998,13.61,45.86,,16.3716,82.81,236.5616,19.8064,,14.1333,27.5274,70.33,25.5285
2013-12-05,74.7175,33.8421,48.34,,529.1987,48.8085,17.9256,21.0955,72.7364,14.9435,32.517,55.04,149.5727,68.8795,37.793,53.05,62.788,,43.5696,69.973,16.2917,70.3292,21.65,46.2281,,15.295,43.3092,46.2435,21.01,27.07,45.94,48.2667,21.6373,40.6813,14.9141,47.7212,46.67,,,36.496,3.64,37.6916,58.6949,45.62,31.0112,39.288,37.5675,122.19,68.1598,43.4274,29.0127,26.6544,34.4352,85.21,56.89,37.41,16.41,46.8329,38.4175,65.72,27.8693,13.38,45.12,,16.3862,81.5,236.8854,20.2911,,13.9299,27.1811,71.78,25.4363
2013-12-06,73.6807,34.1627,47.94,,535.4699,48.8472,18.2428,21.5825,73.411,14.7246,33.1049,55.6,150.9233,68.6432,38.5283,53.88,63.2424,,42.9929,70.9799,16.6994,71.1845,22.31,47.421,,15.6009,43.7084,47.2464,22.24,27.79,46.419,48.7853,21.8899,41.198,15.3446,48.0121,46.77,,,37.086,3.66,37.8007,59.5497,44.95,31.5844,39.4213,38.6591,118.73,70.0507,44.0176,29.4143,26.0389,34.9883,86.19,57.2,37.94,16.64,47.8044,39.6354,66.49,28.1868,13.36,44.95,,16.6049,83.59,244.0287,20.5952,,14.2095,27.4993,71.53,25.9893
2013-12-09,74.524,34.4699,48.84,,539.6091,48.7795,18.1913,21.6781,73.4488,14.4724,33.2168,55.44,150.7449,68.2797,38.6081,53.68,62.908,,43.3682,70.4007,16.7965,70.6998,23.12,46.7309,,15.6009,43.4778,47.2278,22.19,27.78,46.78,48.6307,21.7552,41.5241,15.2639,48.4813,47.47,,,37.1886,3.63,37.5188,59.1988,49.14,31.6741,39.3235,38.4372,118.31,69.953,44.1089,29.5673,26.9195,34.9339,85.93,56.77,37.75,16.89,47.247,39.0881,66.18,28.1696,13.42,44.35,,16.4591,85.18,241.2224,20.6047,,14.1587,27.125,71.23,26.3579
2013-12-10,74.4082,33.94,50.245,,542.8723,48.2568,18.1828,21.5825,73.9085,14.8103,32.4704,55.32,150.4561,68.5342,38.4575,53.72,62.9166,,42.6633,69.9552,16.8159,71.27,23.14,46.6767,,15.6009,43.3891,47.5807,22.06,27.7825,46.79,48.9036,21.852,41.4714,15.4791,48.4156,46.69,,,37.0945,3.72,37.7007,58.8569,51.99,31.6492,38.8169,38.1709,118.48,70.4235,43.8209,29.816,26.7396,34.788,86.33,57.35,38.11,16.9,46.9523,39.2654,65.83,28.2983,13.66,45.01,,16.357,84.72,242.6353,20.5192,,14.2434,27.1811,72.8,26.427
2013-12-11,73.857,33.4948,49.38,,539.1836,49.7643,17.8999,21.2346,76.518,14.6675,32.2464,54.64,148.8252,67.6163,37.9259,51.43,62.5994,,42.2147,69.4173,16.515,70.8234,22.5,46.0901,,15.6009,43.1762,46.8935,21.08,27.5975,45.75,48.2849,21.6205,40.7377,15.1922,48.0966,46.15,,,36.7696,3.68,36.4276,58.4048,52.34,31.4997,38.2747,37.4077,116.78,69.1097,43.5398,29.6725,26.3893,34.5236,83.81,56.29,37.96,16.49,46.1321,38.2094,65.4,27.895,13.55,44.44,,16.1967,84.24,239.1226,20.2626,,14.0485,26.7599,71.63,25.7128
2013-12-12,73.7491,33.1474,51.83,,535.515,49.2271,17.5827,21.2781,75.7407,14.3819,31.3507,53.99,147.2707,67.3254,37.5804,50.98,62.3593,,41.8851,69.1663,16.1752,70.5383,22.54,45.9619,,15.4989,42.6794,47.0987,20.97,27.995,45.51,47.4661,21.6205,40.7904,15.2549,47.6836,46.35,,,36.7782,3.69,36.0093,58.6398,55.33,31.3053,38.5858,37.248,116.59,70.0063,42.8021,29.8351,26.2567,34.5966,83.14,56.44,38.07,16.42,45.6941,38.0861,66.21,27.8006,13.42,43.76,,16.2623,81.99,241.3499,19.6163,,14.2011,26.9378,71.49,25.805
2013-12-13,72.9452,32.6754,53.32,,530.9254,50.1757,17.3512,21.1216,76.2663,14.2963,31.0055,60.89,146.7865,67.1982,37.164,51.13,62.2307,,41.7935,69.0497,16.282,71.289,23.08,46.1098,,15.4804,42.9455,47.3598,22.22,27.96,47.74,47.2932,21.6963,40.8384,15.1383,47.9276,46.77,,,36.4532,3.69,36.1639,58.8116,59.0,31.2903,38.5058,36.8575,118.12,70.175,42.9848,29.9211,25.8685,35.1709,84.15,57.05,38.14,16.94,46.1799,38.5409,66.46,27.7492,13.55,45.72,,16.1165,81.47,246.1579,19.6448,,13.9748,26.8629,72.63,26.1045
2013-12-16,73.3491,32.8491,53.81,,537.0265,50.27,17.7284,21.2607,77.1161,14.3153,31.2947,58.5,151.0762,67.8162,37.4652,51.16,62.4107,,45.8676,69.4935,16.2528,71.1417,22.77,46.4943,,15.4386,43.2383,47.8168,22.06,28.345,47.185,47.3933,22.3528,41.2652,15.2908,48.0872,47.54,,,36.915,3.59,36.4003,59.0919,56.61,31.4249,38.7902,37.0571,118.6,72.4919,42.8232,30.1124,26.1999,35.3715,85.51,57.76,38.46,17.36,46.7532,39.5699,67.08,27.8993,13.695,45.39,,16.4372,83.44,243.9698,19.9965,,14.0517,26.6382,74.33,26.5192
2013-12-17,73.0189,32.524,54.86,,535.4649,51.6009,17.9341,21.439,77.2323,14.3819,31.3787,57.67,149.3009,67.2527,37.5893,52.22,62.5222,,49.0353,69.2559,16.5635,70.9754,22.92,46.44,,15.5731,43.4157,47.6117,22.75,28.305,47.5,47.4024,22.1298,41.3947,15.4433,48.9693,48.22,,,36.6841,3.65,36.3276,59.2366,56.45,31.5794,39.3457,37.2213,118.15,74.0366,43.5187,30.2563,26.9006,35.2074,84.66,57.79,38.81,17.48,46.1321,40.8148,67.29,27.8693,13.81,45.58,,16.7652,84.25,243.4596,19.9204,,14.0602,26.8816,75.75,26.4731
2013-12-18,72.4637,32.5775,55.57,,542.9174,52.109,18.0027,21.8694,77.6301,14.5818,32.2838,59.04,151.7983,68.725,38.1828,53.36,62.7451,,48.8881,70.9055,16.68,72.0397,21.81,47.6083,,15.7863,44.1609,48.7775,22.86,28.735,48.27,48.3577,22.3612,41.8215,15.5778,49.8327,48.91,,,37.0432,3.65,36.4094,59.8152,55.51,31.2804,40.1679,37.7627,119.12,72.8825,44.0527,31.1389,26.484,35.5811,86.52,58.32,39.42,17.7,47.1673,40.5835,67.85,27.9551,13.69,46.55,,16.911,84.11,249.3959,20.2341,,14.5126,26.9284,75.77,27.0722
2013-12-19,71.6335,32.2836,55.05,,543.6531,52.2857,18.0627,21.8607,77.9514,14.6389,34.1499,58.13,153.0894,72.2603,37.6158,53.07,62.1021,,47.3153,71.2059,17.1461,71.9257,21.62,47.8252,,15.6472,44.0544,48.6749,23.42,28.635,48.045,48.2303,22.4749,41.7351,15.6226,49.7576,49.0,,,38.3943,3.65,36.955,59.5349,57.49,30.6573,39.3857,37.887,117.06,72.8825,44.0527,31.4075,26.0105,35.5173,85.84,58.13,39.14,17.8,47.0797,40.4602,67.59,28.2297,13.54,46.6,,16.7579,84.98,246.2855,20.1485,,14.4102,26.8348,76.74,27.1413
2013-12-20,72.2334,32.7734,55.12,,550.8603,52.2591,18.1142,21.7868,79.0809,14.9292,33.9353,59.26,152.9196,73.2055,37.9525,53.72,62.5136,,47.5084,71.6945,17.3499,71.5361,22.17,48.3872,,15.9346,44.3649,49.1132,23.54,28.915,49.19,48.8945,22.9715,42.1044,15.6316,50.5835,56.1,,,38.6081,3.69,36.8186,59.3179,60.01,31.6442,39.7413,38.5348,117.87,73.3974,44.3478,31.7144,26.2141,36.2466,87.33,59.27,39.63,17.58,49.1582,42.8998,68.74,28.2554,13.555,47.7,,16.4081,88.1,245.7949,20.6903,,14.5212,27.2747,77.55,27.3717
2013-12-23,75.0055,32.6131,57.77,,558.1075,52.7575,18.4914,22.0172,78.8922,15.0197,34.4578,59.47,154.7969,74.1143,38.4132,54.58,62.4536,,47.8855,71.6676,17.6218,72.5244,21.49,48.6238,,16.2312,44.906,48.9547,23.86,29.195,49.46,49.3676,23.2746,42.1476,15.7482,51.0527,56.07,,,38.8903,3.75,36.7186,60.3757,64.54,31.699,40.1235,39.1206,118.62,73.353,44.8607,31.6761,26.3798,36.1464,87.48,59.47,40.0,17.73,48.76,43.1735,69.51,28.3755,13.72,47.51,,16.6851,89.51,251.064,20.6047,,14.5809,27.6772,78.16,27.7173
2013-12-24,74.6871,33.0227,57.96,,556.4759,52.9269,18.5942,22.1129,78.7083,15.0577,34.8217,59.53,155.6378,73.8962,38.4752,54.8,62.6251,,48.4006,71.9186,17.6412,72.6194,21.82,48.7224,,16.12,44.9149,48.936,23.83,29.185,49.7,49.5587,23.2198,42.2914,15.8199,51.0527,55.98,,,38.8475,3.77,36.7186,60.665,69.96,31.714,40.2035,39.4267,118.09,73.558,44.9942,31.7336,26.5881,36.4107,87.29,59.27,40.06,17.67,48.7202,43.1195,70.3,28.6673,13.81,47.73,,16.7069,89.44,249.445,20.7283,,14.6663,27.5929,77.73,28.0629
2013-12-26,74.1911,33.3434,57.73,,559.2887,53.2826,18.6885,22.3477,79.5503,14.915,35.1669,59.58,157.4472,74.6596,38.6169,54.85,63.0023,,48.4926,72.3937,17.5538,72.5529,21.74,49.0181,,16.1663,45.0125,49.1132,23.67,29.44,49.39,49.6588,22.7527,42.4065,15.9006,50.9777,55.87,,,39.0271,3.8,36.655,60.7374,73.31,31.7887,40.1768,39.3602,118.53,74.0213,45.0504,31.9447,26.4366,36.2375,86.97,59.68,39.98,17.88,48.768,43.1812,71.22,28.7187,13.77,47.3,,16.7288,89.28,250.5047,20.8233,,14.7175,27.7708,75.85,28.1781
2013-12-27,73.6899,33.2098,55.44,,559.7592,53.1544,18.8771,22.2607,80.1282,15.0006,35.4375,59.51,157.2178,74.9868,38.6878,54.45,63.2767,,48.5478,72.3669,17.3014,72.3058,21.52,48.8752,,16.157,44.977,49.1972,23.17,29.305,49.54,49.6133,22.8032,42.3298,15.9365,50.8463,56.24,,,38.9758,3.78,37.0096,60.873,63.75,31.8186,40.2568,39.2981,115.95,73.7896,45.0082,31.8487,26.3703,36.2375,86.3,59.45,40.17,17.68,49.1104,42.9037,70.23,28.6844,13.93,46.88,,16.8017,89.22,253.3012,21.118,,14.6834,27.855,76.24,28.2418
2013-12-30,72.957,33.2098,53.71,,555.2847,53.4544,19.0743,22.4781,80.6537,15.2005,35.4468,59.55,158.3476,74.5778,38.8915,55.17,63.0795,,48.4742,72.6896,17.282,72.7619,21.3,49.3385,,16.2127,45.1101,49.7008,22.89,29.36,49.58,49.586,22.7316,42.5408,15.9455,51.0903,56.07,,,39.0527,3.85,37.2642,60.8006,60.51,32.1376,40.5679,39.4578,114.27,74.4757,45.1066,31.8871,26.8154,36.1008,86.62,59.16,40.6,17.4,50.1218,43.5743,70.58,28.8818,13.99,46.94,,17.1078,89.89,255.1655,21.4126,,14.7175,27.8457,76.95,28.126
2013-12-31,73.8122,33.3166,54.649,,560.9154,53.8827,19.2286,22.5694,80.8628,15.2481,35.6988,59.879,159.333,74.7232,38.9004,55.19,63.6626,,48.6389,72.4377,17.3111,72.5244,21.75,49.7773,,16.3888,45.181,50.0645,22.94,29.525,50.319,50.141,23.0915,42.7662,15.9814,51.0997,56.04,,,38.933,3.87,37.4097,61.0267,63.65,32.3918,40.8168,39.7152,117.17,74.7519,45.2893,31.9255,27.0426,36.0279,87.2,59.78,40.57,17.37,50.3686,43.2891,71.05,28.8732,14.02,47.18,,17.188,90.86,257.9914,21.4506,,14.7261,28.1733,77.61,28.1723
2014-01-02,72.7741,33.094,54.71,,557.1166,53.4786,19.004,22.4259,80.735,15.0958,35.3069,59.29,157.6001,73.7326,38.1828,54.86,62.8652,,48.4282,71.5958,17.5441,72.1633,21.66,48.7224,,16.2683,43.7173,49.4303,22.83,29.1,49.25,49.5405,22.7022,42.0756,15.9365,50.6304,55.83,,,38.5311,3.95,36.755,59.9689,67.5,32.6211,40.8613,39.2004,118.38,73.6649,44.5305,31.4554,25.9442,35.8182,86.01,60.02,40.42,17.53,49.7634,42.711,69.8,28.4442,14.01,46.53,,17.1005,88.89,257.4125,21.3651,,14.5383,27.2466,76.16,27.5704
2014-01-03,71.1756,32.8713,54.557,,553.0525,53.5149,18.9868,22.4172,80.4127,14.915,35.2133,59.16,158.543,73.978,38.3511,55.12,62.4965,,48.6122,72.3758,17.7577,72.0302,20.97,48.466,,16.2312,44.01,49.5702,22.68,29.02,48.9,49.5769,22.416,42.2291,16.0441,50.621,55.78,,,38.6679,4.0,36.6731,59.8513,69.0,33.2042,40.5502,39.5288,116.62,74.1995,44.5937,31.513,26.2472,36.0005,85.6,59.84,40.62,17.63,49.7554,43.7978,69.74,28.4099,14.17,46.45,,16.8454,88.03,258.7469,21.6407,,14.4444,27.1624,75.11,27.7556
2014-01-06,71.5637,32.1767,57.2,,559.2187,53.1931,19.0127,22.139,80.014,15.1148,35.0729,58.12,157.9993,73.1964,38.0322,54.23,62.3336,,48.2811,71.551,17.5538,71.9732,20.67,48.2442,,16.0273,43.7617,49.2904,22.53,29.055,48.55,49.5496,21.7931,41.8406,15.9006,49.9735,56.34,,,38.3345,4.13,36.5095,59.5982,66.29,32.5413,40.3724,39.4489,116.11,73.852,43.8138,31.465,26.162,36.1008,85.02,59.46,40.25,17.6,48.5808,43.898,69.05,28.2554,14.27,46.11,,16.8673,87.78,253.4385,21.4981,,14.5639,27.1437,74.42,27.9871
2014-01-07,71.0516,32.4261,57.92,,569.9982,53.5996,19.2718,22.2477,81.1284,15.3623,35.4286,58.97,161.1508,74.0871,37.8285,54.95,62.7966,,48.7447,72.4206,17.782,73.2276,21.73,48.8604,,16.1014,43.9923,49.3837,23.1,29.2,49.68,49.9499,22.2518,42.1236,15.9993,50.5929,57.42,,,38.5568,4.18,37.2533,59.8423,61.46,32.342,40.4613,39.6708,116.55,76.311,43.7928,31.6857,26.3135,35.7726,85.58,61.14,40.34,18.11,47.8602,45.324,69.05,28.7016,14.335,47.01,,17.0495,89.64,250.3968,21.5361,,14.8883,29.7691,74.09,28.2186
2014-01-08,71.5019,31.8472,58.23,,571.1856,53.7714,19.2571,22.1129,81.1042,15.5717,35.3069,58.9,159.6728,74.6596,38.3511,56.94,63.1738,,49.4676,72.0351,17.8063,72.818,23.87,49.2695,,16.1478,44.0988,49.4303,23.31,29.355,50.24,50.1683,22.0414,42.3586,16.1248,50.8463,56.99,,,38.2746,4.18,37.4678,59.6615,59.29,32.1027,40.8079,40.1944,117.8,76.9882,43.7717,31.6473,26.4366,35.0433,85.28,61.24,40.78,17.8,48.7919,45.9638,69.56,28.8217,14.42,46.68,,17.0131,89.37,253.1442,21.7832,,14.8712,30.794,73.74,27.964
2014-01-09,70.5887,31.6423,57.22,,565.6851,53.6964,19.0818,22.0085,81.7594,14.9911,35.2413,59.09,159.1716,75.3867,38.1474,56.29,63.371,,48.9617,72.2862,17.7674,72.999,23.24,49.0625,,16.1292,43.9302,49.449,22.75,29.305,51.08,50.5231,21.9151,42.8813,16.1428,50.865,57.29,,,38.0779,4.09,37.1027,60.1226,57.05,33.4136,40.6924,40.1323,115.87,75.6606,43.9052,31.4075,26.2472,34.9977,84.51,60.98,40.94,17.67,48.0592,44.7151,70.03,29.0448,14.32,47.62,,17.137,88.06,254.1058,21.6977,,14.5639,30.4196,72.99,27.8945
2014-01-10,70.1178,32.0965,57.94,,565.6551,53.5076,19.1941,22.1998,80.9026,14.9721,35.6719,59.53,159.0696,75.6139,38.1917,56.95,63.3367,,49.0261,72.0351,17.6509,72.6274,23.71,49.5259,,16.1941,43.9391,49.4303,23.01,29.15,51.47,50.4412,21.953,42.8429,16.4029,51.5032,56.81,,,37.9411,4.17,36.8472,59.8061,57.0,34.1612,40.6746,39.9992,116.26,76.1418,44.6991,31.1772,26.2757,35.0342,84.77,61.46,41.13,17.64,47.884,45.008,69.87,29.1907,14.49,48.2,,17.1078,88.52,253.4091,22.3725,,14.3163,30.2324,74.17,27.7556
2014-01-13,70.4849,31.1525,55.91,,562.0515,52.968,19.1682,22.1738,78.503,14.6199,35.3349,58.6,156.4363,73.669,37.4209,56.21,62.7794,,48.419,70.8697,17.3499,71.4557,23.33,48.4118,,16.0551,43.3536,48.535,22.38,28.695,51.57,50.5413,22.1129,42.771,16.1607,51.2217,57.56,,,37.2656,4.13,36.2356,59.2094,57.82,34.4453,40.1591,40.0702,113.5,75.3844,43.7787,30.7264,26.929,34.861,83.4,60.33,40.64,17.46,46.8169,45.1236,68.49,28.693,14.27,46.3,,16.1821,92.01,246.2953,24.0642,,13.9834,30.3822,71.38,28.2649
2014-01-14,71.8874,31.865,57.74,,575.2747,53.8754,19.3582,23.052,79.6379,15.0768,35.7655,60.37,157.9314,74.4778,38.3954,57.51,62.9252,,50.8382,71.6765,16.981,72.456,23.67,49.4568,,16.3424,44.0988,48.908,22.46,28.99,52.64,50.6778,22.2897,44.3151,16.5822,52.451,59.38,,,37.4195,4.3,36.6829,59.987,58.21,34.8041,40.9324,40.9222,113.38,78.3068,44.8677,30.995,27.3835,35.0797,84.7,61.53,41.04,17.17,47.8283,46.5034,69.04,29.1821,14.46,47.44,,16.1894,94.52,251.0149,24.1592,,14.1029,30.4384,72.54,28.3806
2014-01-15,73.3307,32.7378,57.6,,574.8843,54.144,19.6778,23.1911,79.7987,15.2386,35.9527,61.68,159.4774,76.5409,38.5726,59.72,63.8855,,52.4018,71.802,16.8839,73.1419,23.33,49.8019,,16.6205,44.3738,48.8707,21.93,28.9,53.29,50.4321,22.639,44.1425,16.5105,52.5074,59.19,,,37.3169,4.47,39.7132,59.327,61.57,34.7643,42.1057,41.1263,110.21,79.278,44.8818,31.3499,27.5634,35.1618,85.28,62.61,41.18,16.96,50.1536,46.8965,69.28,29.2765,14.83,49.15,,16.7142,97.5,248.7385,24.5964,,14.248,31.1123,74.28,28.6816
2014-01-16,72.9215,32.8535,57.19,,578.6881,53.6625,19.6778,23.0781,80.0052,15.2862,35.8404,61.63,160.3438,76.45,38.422,59.21,64.0655,,50.9853,71.551,16.8257,73.1514,23.13,49.4421,,16.3424,44.1963,49.0013,21.54,28.695,53.6,50.5413,22.618,44.0562,16.6002,51.522,59.06,,,37.582,4.38,39.5032,59.4987,60.57,34.6098,42.0079,41.0642,110.01,79.2512,44.3056,31.1197,27.0994,35.0797,85.4,61.62,40.95,16.68,48.8556,46.7578,69.59,29.2164,14.46,48.74,,16.8308,97.75,250.1711,24.5109,,14.2736,31.1123,74.1,28.7973
2014-01-17,71.1348,32.3993,56.3,,575.8403,56.1814,19.6433,22.4781,79.319,15.2195,35.7655,61.37,161.4736,76.7317,38.4929,59.86,64.0741,,51.6384,71.6945,16.4664,73.3419,22.38,48.9688,,16.2683,43.806,49.1878,24.1,28.625,53.24,50.8961,22.3907,44.1569,16.8333,50.8932,58.59,,,37.7102,4.18,40.6077,59.7609,62.2,34.4951,41.9723,41.002,107.71,79.1354,44.0808,30.8894,28.908,35.0342,84.64,61.89,41.09,17.05,48.1309,47.174,69.34,29.5425,14.47,48.58,,16.962,96.92,252.0648,24.7105,,14.0431,31.2995,74.3,28.2418
2014-01-21,72.24,32.2123,58.51,,582.4319,56.121,19.721,22.252,79.3248,15.2767,35.6719,60.85,160.0635,77.1861,38.8473,60.95,64.7,,51.6108,72.0082,16.3014,72.5703,23.12,48.7618,,16.3239,44.3383,49.6635,24.32,28.56,53.3,51.2237,22.7905,43.6581,16.8244,51.0997,59.14,,,37.4366,4.17,40.9727,60.6741,62.53,34.3107,42.2568,41.0464,104.56,79.171,43.87,30.8894,29.5613,34.8974,84.5,61.96,41.57,17.39,48.9671,47.2048,69.4,29.3966,14.55,48.95,,16.9839,98.2,249.9454,24.739,,13.8041,31.7019,72.895,28.1029
